,Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,MeanRoomsSquare,AreaRatio,MonthSale,AgeBuilding,WeekdaySale,StreetType,Weekend
2088,Collingwood,1,unit,415000.0,SP,Biggin,2016-11-07,1.6,3066,1.0,1.0,1.0,3701.0,62.0,Yarra,-37.809,144.9911,Northern Metropolitan,4553.0,20.666666666666668,-0.9670475684294446,11,11.0,0,St,0
2089,Collingwood,2,house,1015000.0,S,Nelson,2016-10-08,1.6,3066,2.0,1.0,0.0,117.0,126.0,Yarra,-37.7948,144.9861,Northern Metropolitan,4553.0,25.2,0.037037037037037035,10,46.0,5,St,1
2090,Collingwood,1,unit,372000.0,SP,Woodards,2016-10-08,1.6,3066,1.0,1.0,1.0,0.0,65.0,Yarra,-37.809,144.9911,Northern Metropolitan,4553.0,21.666666666666668,1.0,10,11.0,5,St,1
2091,Collingwood,3,unit,1326000.0,S,Nelson,2016-10-08,1.6,3066,3.0,2.0,1.0,0.0,190.0,Yarra,-37.8032,144.9842,Northern Metropolitan,4553.0,23.75,1.0,10,3.0,5,St,1
2092,Collingwood,3,townhouse,910000.0,S,Jellis,2016-09-10,1.6,3066,3.0,1.0,1.0,171.0,126.0,Yarra,-37.8006,144.9925,Northern Metropolitan,4553.0,18.0,-0.15151515151515152,9,46.0,5,St,1
2093,Collingwood,2,house,1230000.0,S,Jellis,2017-02-11,1.6,3066,2.0,2.0,1.0,0.0,153.0,Yarra,-37.8042,144.9845,Northern Metropolitan,4553.0,25.5,1.0,2,97.0,5,St,1
2094,Collingwood,2,house,855000.0,S,Jellis,2016-11-12,1.6,3066,2.0,1.0,0.0,130.0,80.0,Yarra,-37.7953,144.9882,Northern Metropolitan,4553.0,16.0,-0.23809523809523808,11,126.0,5,St,1
2095,Collingwood,1,unit,457000.0,S,Jellis,2016-08-13,1.6,3066,1.0,1.0,1.0,406.0,49.0,Yarra,-37.796,144.9911,Northern Metropolitan,4553.0,16.333333333333332,-0.7846153846153846,8,46.0,5,St,1
2096,Collingwood,3,townhouse,897500.0,S,Jellis,2016-05-14,1.6,3066,3.0,2.0,1.0,82.0,82.0,Yarra,-37.7961,144.9873,Northern Metropolitan,4553.0,10.25,0.0,5,21.0,5,St,1
2097,Collingwood,2,unit,865000.0,PI,Biggin,2016-05-14,1.6,3066,2.0,2.0,1.0,0.0,126.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0,21.0,1.0,5,46.0,5,St,1
2098,Collingwood,2,house,1265000.0,S,Jellis,2016-05-14,1.6,3066,3.0,1.0,1.0,282.0,112.0,Yarra,-37.7985,144.9883,Northern Metropolitan,4553.0,18.666666666666668,-0.43147208121827413,5,96.0,5,St,1
2099,Collingwood,2,house,1260000.0,S,other,2016-10-15,1.6,3066,2.0,1.0,2.0,116.0,126.0,Yarra,-37.8067,144.984,Northern Metropolitan,4553.0,25.2,0.04132231404958678,10,46.0,5,St,1
2100,Collingwood,3,house,1075000.0,S,hockingstuart,2016-04-16,1.6,3066,3.0,1.0,0.0,183.0,104.0,Yarra,-37.7948,144.9875,Northern Metropolitan,4553.0,14.857142857142858,-0.27526132404181186,4,136.0,5,St,1
2101,Collingwood,3,unit,1470000.0,S,Nelson,2016-04-16,1.6,3066,3.0,2.0,2.0,0.0,126.0,Yarra,-37.8037,144.9846,Northern Metropolitan,4553.0,15.75,1.0,4,46.0,5,St,1
2102,Collingwood,1,unit,366000.0,S,Woodards,2016-07-16,1.6,3066,1.0,1.0,1.0,0.0,44.0,Yarra,-37.796,144.9911,Northern Metropolitan,4553.0,14.666666666666666,1.0,7,46.0,5,St,1
2103,Collingwood,1,unit,461000.0,SP,Jellis,2016-07-16,1.6,3066,1.0,1.0,1.0,0.0,126.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0,42.0,1.0,7,46.0,5,St,1
2104,Collingwood,2,house,981000.0,S,Jellis,2016-09-17,1.6,3066,2.0,1.0,0.0,188.0,107.0,Yarra,-37.7964,144.9923,Northern Metropolitan,4553.0,21.4,-0.2745762711864407,9,116.0,5,St,1
2105,Collingwood,2,unit,683000.0,S,Biggin,2016-09-17,1.6,3066,2.0,1.0,1.0,0.0,92.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0,18.4,1.0,9,116.0,5,St,1
2106,Collingwood,3,house,1470000.0,S,Jellis,2017-03-18,1.6,3066,3.0,2.0,0.0,150.0,126.0,Yarra,-37.7968,144.9924,Northern Metropolitan,4553.0,15.75,-0.08695652173913043,3,47.0,5,St,1
2107,Collingwood,2,house,670000.0,S,Jellis,2017-03-18,1.6,3066,2.0,1.0,0.0,118.0,126.0,Yarra,-37.7976,144.993,Northern Metropolitan,4553.0,25.2,0.03278688524590164,3,47.0,5,St,1
2108,Collingwood,1,unit,430000.0,VB,Jellis,2017-03-18,1.6,3066,1.0,1.0,1.0,0.0,52.0,Yarra,-37.8019,144.9845,Northern Metropolitan,4553.0,17.333333333333332,1.0,3,47.0,5,St,1
2109,Collingwood,2,unit,515000.0,S,other,2017-03-18,1.6,3066,2.0,1.0,1.0,816.0,126.0,Yarra,-37.802,144.9848,Northern Metropolitan,4553.0,25.2,-0.732484076433121,3,47.0,5,St,1
2110,Collingwood,2,house,1000000.0,SP,other,2016-11-19,1.6,3066,2.0,1.0,2.0,159.0,86.0,Yarra,-37.7962,144.9887,Northern Metropolitan,4553.0,17.2,-0.2979591836734694,11,136.0,5,St,1
2111,Collingwood,3,townhouse,887500.0,S,other,2016-05-22,1.6,3066,3.0,2.0,1.0,81.0,82.0,Yarra,-37.7961,144.9874,Northern Metropolitan,4553.0,10.25,0.006134969325153374,5,16.0,6,St,1
2112,Collingwood,2,unit,713500.0,S,Jellis,2016-08-22,1.6,3066,2.0,2.0,1.0,1060.0,88.0,Yarra,-37.7954,144.9868,Northern Metropolitan,4553.0,14.666666666666666,-0.8466898954703833,8,6.0,0,St,0
2113,Collingwood,3,unit,1500000.0,S,Jellis,2016-08-22,1.6,3066,2.0,2.0,2.0,0.0,159.0,Yarra,-37.8042,144.9845,Northern Metropolitan,4553.0,22.714285714285715,1.0,8,96.0,0,St,0
2114,Collingwood,2,unit,672000.0,S,Jellis,2016-09-24,1.6,3066,2.0,1.0,1.0,0.0,60.0,Yarra,-37.8046,144.984,Northern Metropolitan,4553.0,12.0,1.0,9,14.0,5,St,1
2115,Collingwood,2,unit,1215000.0,S,Jellis,2016-09-24,1.6,3066,3.0,2.0,1.0,0.0,126.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0,18.0,1.0,9,121.0,5,St,1
2116,Collingwood,2,unit,800000.0,VB,Nelson,2017-02-25,1.6,3066,2.0,1.0,1.0,0.0,91.0,Yarra,-37.8026,144.9848,Northern Metropolitan,4553.0,18.2,1.0,2,117.0,5,St,1
2117,Collingwood,2,unit,1645000.0,S,Nelson,2016-05-28,1.6,3066,4.0,1.0,3.0,0.0,2.0,Yarra,-37.8046,144.9858,Northern Metropolitan,4553.0,0.2857142857142857,1.0,5,126.0,5,St,1
2118,Collingwood,2,unit,450000.0,S,Biggin,2016-05-28,1.6,3066,2.0,1.0,1.0,0.0,126.0,Yarra,-37.7988,144.9912,Northern Metropolitan,4553.0,25.2,1.0,5,46.0,5,St,1
2119,Collingwood,2,unit,860000.0,PI,Jellis,2016-07-30,1.6,3066,2.0,2.0,1.0,0.0,114.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0,19.0,1.0,7,96.0,5,St,1
2120,Doncaster,4,house,1924500.0,S,Barry,2016-09-03,13.9,3108,4.0,4.0,2.0,1157.0,126.0,Manningham,-37.7779,145.127,Eastern Metropolitan,9028.0,10.5,-0.8035853468433359,9,46.0,5,St,1
2121,Doncaster,2,unit,492500.0,S,Barry,2016-09-03,13.9,3108,2.0,1.0,1.0,65.0,126.0,Manningham,-37.7887,145.1438,Eastern Metropolitan,9028.0,25.2,0.3193717277486911,9,41.0,5,Rd,1
2122,Doncaster,3,house,1403000.0,S,Barry,2016-12-03,13.9,3108,3.0,1.0,4.0,727.0,123.0,Manningham,-37.7942,145.1218,Eastern Metropolitan,9028.0,17.571428571428573,-0.7105882352941176,12,46.0,5,St,1
2123,Doncaster,4,house,1408000.0,S,Jellis,2016-12-03,13.9,3108,4.0,2.0,0.0,725.0,126.0,Manningham,-37.7891,145.1073,Eastern Metropolitan,9028.0,12.6,-0.7038777908343126,12,46.0,5,St,1
2124,Doncaster,4,townhouse,855000.0,S,Barry,2016-12-03,13.9,3108,4.0,2.0,2.0,242.0,126.0,Manningham,-37.7915,145.1258,Eastern Metropolitan,9028.0,12.6,-0.31521739130434784,12,46.0,5,St,1
2125,Doncaster,3,house,1450000.0,PI,Barry,2016-12-03,13.9,3108,3.0,1.0,1.0,638.0,115.0,Manningham,-37.7912,145.1248,Eastern Metropolitan,9028.0,16.428571428571427,-0.6945551128818062,12,46.0,5,Rd,1
2126,Doncaster,5,house,1461800.0,SP,Jellis,2016-12-03,13.9,3108,5.0,2.0,2.0,660.0,126.0,Manningham,-37.7791,145.1328,Eastern Metropolitan,9028.0,10.5,-0.6793893129770993,12,46.0,5,Gr,1
2127,Doncaster,4,house,1396000.0,S,Barry,2016-12-03,13.9,3108,4.0,1.0,2.0,658.0,138.0,Manningham,-37.7827,145.1358,Eastern Metropolitan,9028.0,15.333333333333334,-0.6532663316582915,12,41.0,5,St,1
2128,Doncaster,5,house,1535000.0,PI,Ray,2017-03-04,13.9,3108,5.0,3.0,2.0,681.0,126.0,Manningham,-37.7722,145.1309,Eastern Metropolitan,9028.0,9.692307692307692,-0.6877323420074349,3,47.0,5,Ct,1
2129,Doncaster,3,house,1125000.0,VB,hockingstuart,2017-03-04,13.9,3108,3.0,2.0,2.0,819.0,173.0,Manningham,-37.781,145.1036,Eastern Metropolitan,9028.0,21.625,-0.6512096774193549,3,47.0,5,St,1
2130,Doncaster,3,unit,700000.0,PI,Barry,2016-06-04,13.9,3108,3.0,2.0,2.0,0.0,119.0,Manningham,-37.7862,145.1235,Eastern Metropolitan,9028.0,14.875,1.0,6,9.0,5,St,1
2131,Doncaster,4,house,1152000.0,S,Jellis,2016-08-06,13.9,3108,4.0,2.0,2.0,336.0,176.0,Manningham,-37.794,145.1178,Eastern Metropolitan,9028.0,17.6,-0.3125,8,9.0,5,St,1
2132,Doncaster,4,house,1868000.0,S,hockingstuart,2016-05-07,13.9,3108,3.0,2.0,2.0,925.0,218.0,Manningham,-37.7869,145.1183,Eastern Metropolitan,9028.0,24.22222222222222,-0.6185476815398075,5,56.0,5,Gr,1
2133,Doncaster,3,house,920000.0,PI,Ray,2016-05-07,13.9,3108,4.0,3.0,3.0,655.0,126.0,Manningham,-37.7798,145.1319,Eastern Metropolitan,9028.0,12.6,-0.677336747759283,5,46.0,5,St,1
2134,Doncaster,4,house,1050000.0,PI,Barry,2016-05-07,13.9,3108,4.0,2.0,2.0,317.0,194.0,Manningham,-37.7815,145.1279,Eastern Metropolitan,9028.0,19.4,-0.24070450097847357,5,21.0,5,St,1
2135,Doncaster,3,unit,910000.0,S,Barry,2016-11-07,13.9,3108,3.0,2.0,2.0,299.0,135.0,Manningham,-37.7929,145.1338,Eastern Metropolitan,9028.0,16.875,-0.3778801843317972,11,15.0,0,Dr,0
2136,Doncaster,3,house,1850000.0,S,Jellis,2016-11-07,13.9,3108,3.0,1.0,2.0,1073.0,143.0,Manningham,-37.7772,145.1157,Eastern Metropolitan,9028.0,20.428571428571427,-0.7648026315789473,11,56.0,0,Pl,0
2137,Doncaster,4,house,1225000.0,S,Ray,2016-11-07,13.9,3108,4.0,3.0,2.0,740.0,185.0,Manningham,-37.7912,145.1127,Eastern Metropolitan,9028.0,16.818181818181817,-0.6,11,31.0,0,other,0
2138,Doncaster,4,house,1316000.0,S,Jellis,2016-11-07,13.9,3108,4.0,2.0,2.0,716.0,155.0,Manningham,-37.778,145.1173,Eastern Metropolitan,9028.0,15.5,-0.6440872560275546,11,51.0,0,St,0
2139,Doncaster,2,unit,400000.0,VB,other,2016-10-08,13.9,3108,2.0,1.0,2.0,0.0,126.0,Manningham,-37.7868,145.1223,Eastern Metropolitan,9028.0,25.2,1.0,10,46.0,5,St,1
2140,Doncaster,5,house,1400000.0,S,Jellis,2016-10-08,13.9,3108,5.0,3.0,2.0,656.0,320.0,Manningham,-37.7752,145.1317,Eastern Metropolitan,9028.0,24.615384615384617,-0.3442622950819672,10,31.0,5,St,1
2141,Doncaster,5,house,2168000.0,S,Barry,2016-09-10,13.9,3108,5.0,5.0,2.0,669.0,395.0,Manningham,-37.7808,145.1185,Eastern Metropolitan,9028.0,26.333333333333332,-0.2575187969924812,9,0.0,5,Dr,1
2142,Doncaster,4,house,1430000.0,S,Jellis,2016-12-10,13.9,3108,4.0,2.0,2.0,655.0,170.0,Manningham,-37.782,145.1194,Eastern Metropolitan,9028.0,17.0,-0.5878787878787879,12,46.0,5,St,1
2143,Doncaster,4,house,1250000.0,PI,Barry,2016-12-10,13.9,3108,4.0,2.0,2.0,780.0,126.0,Manningham,-37.7955,145.139,Eastern Metropolitan,9028.0,12.6,-0.7218543046357616,12,46.0,5,Cl,1
2144,Doncaster,3,unit,772000.0,S,Barry,2016-12-10,13.9,3108,3.0,2.0,1.0,203.0,109.0,Manningham,-37.7776,145.1267,Eastern Metropolitan,9028.0,13.625,-0.30128205128205127,12,30.0,5,St,1
2145,Doncaster,4,house,2000000.0,S,Barry,2016-12-10,13.9,3108,4.0,3.0,2.0,507.0,126.0,Manningham,-37.7738,145.1308,Eastern Metropolitan,9028.0,11.454545454545455,-0.6018957345971564,12,46.0,5,Cl,1
2146,Doncaster,3,house,1300000.0,S,Barry,2017-03-11,13.9,3108,3.0,1.0,2.0,657.0,126.0,Manningham,-37.7946,145.1375,Eastern Metropolitan,9028.0,18.0,-0.6781609195402298,3,47.0,5,Rd,1
2147,Doncaster,4,house,1468000.0,S,Ray,2016-11-12,13.9,3108,4.0,2.0,2.0,806.0,170.0,Manningham,-37.7939,145.1392,Eastern Metropolitan,9028.0,17.0,-0.6516393442622951,11,41.0,5,St,1
2148,Doncaster,3,house,1275000.0,PI,Barry,2016-11-12,13.9,3108,3.0,1.0,1.0,720.0,126.0,Manningham,-37.79,145.1309,Eastern Metropolitan,9028.0,18.0,-0.7021276595744681,11,56.0,5,Rd,1
2149,Doncaster,4,house,1200000.0,S,other,2016-11-12,13.9,3108,4.0,1.0,2.0,657.0,126.0,Manningham,-37.7856,145.1374,Eastern Metropolitan,9028.0,14.0,-0.6781609195402298,11,46.0,5,St,1
2150,Doncaster,3,unit,655000.0,SP,Jellis,2016-11-12,13.9,3108,3.0,2.0,2.0,0.0,126.0,Manningham,-37.7826,145.1274,Eastern Metropolitan,9028.0,15.75,1.0,11,46.0,5,Dr,1
2151,Doncaster,3,house,1310000.0,S,other,2016-08-13,13.9,3108,3.0,1.0,2.0,1157.0,126.0,Manningham,-37.7934,145.1336,Eastern Metropolitan,9028.0,18.0,-0.8035853468433359,8,46.0,5,Dr,1
2152,Doncaster,4,unit,753000.0,S,Barry,2016-08-13,13.9,3108,3.0,1.0,1.0,241.0,105.0,Manningham,-37.7743,145.1093,Eastern Metropolitan,9028.0,13.125,-0.3930635838150289,8,46.0,5,St,1
2153,Doncaster,4,house,1250000.0,SP,Fletchers,2016-05-14,13.9,3108,4.0,2.0,3.0,767.0,126.0,Manningham,-37.7735,145.1044,Eastern Metropolitan,9028.0,12.6,-0.7178051511758119,5,53.0,5,St,1
2154,Doncaster,2,house,1140000.0,S,Barry,2016-05-14,13.9,3108,3.0,1.0,1.0,679.0,126.0,Manningham,-37.7915,145.1224,Eastern Metropolitan,9028.0,21.0,-0.6869565217391305,5,56.0,5,Rd,1
2155,Doncaster,3,house,1180000.0,S,Barry,2016-10-15,13.9,3108,3.0,1.0,2.0,657.0,126.0,Manningham,-37.7807,145.1193,Eastern Metropolitan,9028.0,18.0,-0.6781609195402298,10,46.0,5,Dr,1
2156,Doncaster,3,townhouse,746000.0,S,hockingstuart,2016-10-15,13.9,3108,3.0,2.0,2.0,118.0,106.0,Manningham,-37.7863,145.106,Eastern Metropolitan,9028.0,13.25,-0.05357142857142857,10,3.0,5,St,1
2157,Doncaster,3,house,1485000.0,S,Barry,2016-04-16,13.9,3108,3.0,2.0,2.0,731.0,140.0,Manningham,-37.7892,145.131,Eastern Metropolitan,9028.0,17.5,-0.6785304247990815,4,56.0,5,Rd,1
2158,Doncaster,3,house,1190000.0,S,Ray,2016-04-16,13.9,3108,3.0,1.0,1.0,658.0,140.0,Manningham,-37.7816,145.1066,Eastern Metropolitan,9028.0,20.0,-0.6491228070175439,4,56.0,5,St,1
2159,Doncaster,3,house,900000.0,PI,Ray,2016-07-16,13.9,3108,2.0,2.0,2.0,366.0,150.0,Manningham,-37.792,145.1077,Eastern Metropolitan,9028.0,21.428571428571427,-0.4186046511627907,7,3.0,5,St,1
2160,Doncaster,3,house,1250000.0,PI,Jellis,2016-09-17,13.9,3108,3.0,2.0,1.0,728.0,150.0,Manningham,-37.7813,145.1318,Eastern Metropolitan,9028.0,18.75,-0.6583143507972665,9,51.0,5,Ct,1
2161,Doncaster,3,house,1030000.0,S,Ray,2016-09-17,13.9,3108,3.0,1.0,1.0,827.0,100.0,Manningham,-37.7848,145.1029,Eastern Metropolitan,9028.0,14.285714285714286,-0.7842502696871629,9,56.0,5,Ct,1
2162,Doncaster,4,townhouse,985000.0,S,Fletchers,2017-03-18,13.9,3108,4.0,2.0,2.0,182.0,160.0,Manningham,-37.7888,145.138,Eastern Metropolitan,9028.0,16.0,-0.06432748538011696,3,19.0,5,Rd,1
2163,Doncaster,3,house,1300000.0,S,Jellis,2017-03-18,13.9,3108,3.0,1.0,2.0,651.0,119.0,Manningham,-37.7827,145.1051,Eastern Metropolitan,9028.0,17.0,-0.6909090909090909,3,47.0,5,St,1
2164,Doncaster,2,unit,522500.0,S,Noel,2016-06-18,13.9,3108,2.0,1.0,1.0,145.0,126.0,Manningham,-37.7874,145.1043,Eastern Metropolitan,9028.0,25.2,-0.07011070110701106,6,46.0,5,St,1
2165,Doncaster,5,house,1510000.0,PI,Barry,2016-06-18,13.9,3108,4.0,2.0,2.0,659.0,126.0,Manningham,-37.7903,145.1107,Eastern Metropolitan,9028.0,11.454545454545455,-0.6789808917197452,6,46.0,5,St,1
2166,Doncaster,4,house,1460000.0,SP,other,2016-06-18,13.9,3108,4.0,2.0,2.0,840.0,126.0,Manningham,-37.78,145.1145,Eastern Metropolitan,9028.0,12.6,-0.7391304347826086,6,46.0,5,Ct,1
2167,Doncaster,3,house,958000.0,S,other,2016-06-18,13.9,3108,3.0,2.0,2.0,0.0,126.0,Manningham,-37.7814,145.1273,Eastern Metropolitan,9028.0,15.75,1.0,6,46.0,5,Ct,1
2168,Doncaster,4,house,1462500.0,S,Philip,2016-06-18,13.9,3108,4.0,3.0,2.0,654.0,160.0,Manningham,-37.7795,145.1294,Eastern Metropolitan,9028.0,14.545454545454545,-0.6068796068796068,6,47.0,5,Dr,1
2169,Doncaster,3,house,1430000.0,S,Barry,2016-11-19,13.9,3108,3.0,1.0,2.0,811.0,126.0,Manningham,-37.7927,145.1386,Eastern Metropolitan,9028.0,18.0,-0.7310565635005336,11,46.0,5,St,1
2170,Doncaster,4,townhouse,1350000.0,PI,Barry,2016-11-19,13.9,3108,4.0,3.0,2.0,711.0,126.0,Manningham,-37.7887,145.1086,Eastern Metropolitan,9028.0,11.454545454545455,-0.6989247311827957,11,56.0,5,St,1
2171,Doncaster,3,house,1250000.0,PI,Fletchers,2016-11-19,13.9,3108,3.0,2.0,2.0,900.0,195.0,Manningham,-37.7902,145.1344,Eastern Metropolitan,9028.0,24.375,-0.6438356164383562,11,46.0,5,Dr,1
2172,Doncaster,4,house,1460800.0,SP,Jellis,2016-11-19,13.9,3108,4.0,3.0,2.0,654.0,305.0,Manningham,-37.7856,145.1088,Eastern Metropolitan,9028.0,27.727272727272727,-0.36392075078206465,11,46.0,5,Ct,1
2173,Doncaster,3,house,1152500.0,S,Barry,2016-11-19,13.9,3108,3.0,2.0,2.0,648.0,129.0,Manningham,-37.7798,145.1368,Eastern Metropolitan,9028.0,16.125,-0.667953667953668,11,36.0,5,Gr,1
2174,Doncaster,5,house,1650000.0,VB,Jellis,2016-05-22,13.9,3108,5.0,4.0,2.0,500.0,429.0,Manningham,-37.7863,145.1105,Eastern Metropolitan,9028.0,30.642857142857142,-0.07642626480086114,5,9.0,6,Pl,1
2175,Doncaster,3,house,1474000.0,S,Barry,2016-08-22,13.9,3108,4.0,2.0,2.0,753.0,126.0,Manningham,-37.7753,145.1114,Eastern Metropolitan,9028.0,14.0,-0.7133105802047781,8,46.0,0,St,0
2176,Doncaster,3,unit,800000.0,PI,Barry,2016-08-22,13.9,3108,3.0,2.0,2.0,267.0,126.0,Manningham,-37.7882,145.1315,Eastern Metropolitan,9028.0,15.75,-0.35877862595419846,8,25.0,0,Rd,0
2177,Doncaster,3,house,1391000.0,S,Ray,2016-04-23,13.9,3108,3.0,1.0,1.0,764.0,175.0,Manningham,-37.7934,145.1207,Eastern Metropolitan,9028.0,25.0,-0.6272630457933972,4,51.0,5,Rd,1
2178,Doncaster,2,unit,452000.0,S,other,2016-04-23,13.9,3108,2.0,1.0,1.0,67.0,68.0,Manningham,-37.7887,145.1436,Eastern Metropolitan,9028.0,13.6,0.007407407407407408,4,41.0,5,Rd,1
2179,Doncaster,5,house,1322000.0,S,Jellis,2016-09-24,13.9,3108,5.0,1.0,0.0,729.0,126.0,Manningham,-37.7932,145.1123,Eastern Metropolitan,9028.0,11.454545454545455,-0.7052631578947368,9,46.0,5,St,1
2180,Doncaster,3,townhouse,1102200.0,SP,Jellis,2017-02-25,13.9,3108,3.0,2.0,2.0,233.0,175.0,Manningham,-37.7881,145.1371,Eastern Metropolitan,9028.0,21.875,-0.14215686274509803,2,5.0,5,Rd,1
2181,Doncaster,4,house,1401000.0,S,RW,2017-02-25,13.9,3108,4.0,3.0,2.0,650.0,261.0,Manningham,-37.7785,145.1212,Eastern Metropolitan,9028.0,23.727272727272727,-0.4270032930845225,2,47.0,5,Rd,1
2182,Doncaster,4,house,1782000.0,S,Barry,2017-02-25,13.9,3108,4.0,3.0,3.0,586.0,306.0,Manningham,-37.7739,145.1287,Eastern Metropolitan,9028.0,27.818181818181817,-0.31390134529147984,2,15.0,5,Ct,1
2183,Doncaster,3,unit,735000.0,S,Ray,2016-07-26,13.9,3108,3.0,1.0,1.0,302.0,126.0,Manningham,-37.7809,145.1061,Eastern Metropolitan,9028.0,18.0,-0.411214953271028,7,46.0,1,St,0
2184,Doncaster,4,house,1520000.0,S,Barry,2016-07-26,13.9,3108,4.0,3.0,2.0,657.0,275.0,Manningham,-37.7954,145.1379,Eastern Metropolitan,9028.0,25.0,-0.40987124463519314,7,6.0,1,other,0
2185,Doncaster,3,house,990000.0,S,Barry,2016-06-27,13.9,3108,2.0,1.0,1.0,746.0,126.0,Manningham,-37.7933,145.1417,Eastern Metropolitan,9028.0,21.0,-0.7110091743119266,6,46.0,0,St,0
2186,Doncaster,3,house,1020000.0,PI,hockingstuart,2016-06-27,13.9,3108,3.0,1.0,2.0,725.0,126.0,Manningham,-37.7945,145.1172,Eastern Metropolitan,9028.0,18.0,-0.7038777908343126,6,46.0,0,St,0
2187,Doncaster,3,house,878000.0,S,Barry,2016-06-27,13.9,3108,3.0,2.0,2.0,0.0,163.0,Manningham,-37.7901,145.1341,Eastern Metropolitan,9028.0,20.375,1.0,6,15.0,0,Dr,0
2188,Doncaster,4,townhouse,973500.0,S,Ray,2016-11-27,13.9,3108,4.0,2.0,2.0,234.0,160.0,Manningham,-37.7932,145.1275,Eastern Metropolitan,9028.0,16.0,-0.18781725888324874,11,7.0,6,St,1
2189,Doncaster,3,unit,751800.0,SP,Jellis,2016-11-27,13.9,3108,3.0,1.0,2.0,109.0,120.0,Manningham,-37.7749,145.1138,Eastern Metropolitan,9028.0,17.142857142857142,0.048034934497816595,11,15.0,6,St,1
2190,Doncaster,3,house,1100000.0,VB,other,2016-11-27,13.9,3108,3.0,2.0,2.0,771.0,169.0,Manningham,-37.7765,145.11700000000005,Eastern Metropolitan,9028.0,21.125,-0.6404255319148936,11,56.0,6,Ct,1
2191,Doncaster,3,house,1202000.0,S,Barry,2016-11-27,13.9,3108,3.0,2.0,2.0,649.0,150.0,Manningham,-37.7794,145.1224,Eastern Metropolitan,9028.0,18.75,-0.6245306633291614,11,51.0,6,Rd,1
2192,Doncaster,3,house,1362000.0,S,Philip,2016-11-27,13.9,3108,3.0,1.0,2.0,798.0,132.0,Manningham,-37.7894,145.1333,Eastern Metropolitan,9028.0,18.857142857142858,-0.7161290322580646,11,56.0,6,Dr,1
2193,Doncaster,4,house,1810000.0,S,Jellis,2016-05-28,13.9,3108,4.0,2.0,4.0,769.0,240.0,Manningham,-37.7781,145.1337,Eastern Metropolitan,9028.0,24.0,-0.5242814667988107,5,46.0,5,Dr,1
2194,Doncaster,3,house,826000.0,S,other,2016-08-28,13.9,3108,3.0,1.0,4.0,192.0,278.0,Manningham,-37.7837,145.1027,Eastern Metropolitan,9028.0,39.714285714285715,0.1829787234042553,8,46.0,6,St,1
2195,Doncaster,3,house,900000.0,S,Barry,2016-08-28,13.9,3108,4.0,3.0,2.0,385.0,126.0,Manningham,-37.7774,145.1205,Eastern Metropolitan,9028.0,12.6,-0.5068493150684932,8,46.0,6,Rd,1
2196,Doncaster,3,townhouse,888000.0,S,Jellis,2016-08-28,13.9,3108,3.0,2.0,1.0,192.0,126.0,Manningham,-37.7942,145.1256,Eastern Metropolitan,9028.0,15.75,-0.20754716981132076,8,46.0,6,St,1
2197,other,5,house,1901000.0,S,Nelson,2016-09-10,10.3,3084,3.0,2.0,2.0,963.0,225.0,Banyule,-37.7674,145.0518,Eastern Metropolitan,1651.0,22.5,-0.6212121212121212,9,91.0,5,Gr,1
2198,other,4,house,1650000.0,VB,Miles,2016-09-10,10.3,3084,4.0,3.0,2.0,724.0,327.0,Banyule,-37.7594,145.0594,Eastern Metropolitan,1651.0,29.727272727272727,-0.37773549000951473,9,76.0,5,St,1
2199,other,3,house,1816000.0,S,Nelson,2016-11-12,10.3,3084,3.0,1.0,2.0,846.0,180.0,Banyule,-37.7666,145.0591,Eastern Metropolitan,1651.0,25.714285714285715,-0.6491228070175439,11,61.0,5,Dr,1
2200,other,2,unit,525000.0,S,Miles,2016-05-14,10.3,3084,2.0,1.0,1.0,79.0,70.0,Banyule,-37.7612,145.0663,Eastern Metropolitan,1651.0,14.0,-0.06040268456375839,5,46.0,5,St,1
2201,other,4,house,2050000.0,S,Miles,2016-10-15,10.3,3084,4.0,3.0,2.0,723.0,290.0,Banyule,-37.7615,145.0705,Eastern Metropolitan,1651.0,26.363636363636363,-0.42744323790720634,10,66.0,5,Dr,1
2202,other,5,house,1930000.0,S,Miles,2016-10-15,10.3,3084,5.0,2.0,1.0,939.0,236.0,Banyule,-37.7659,145.0585,Eastern Metropolitan,1651.0,19.666666666666668,-0.5982978723404255,10,86.0,5,Rd,1
2203,other,2,house,2850000.0,S,Miles,2017-03-18,10.3,3084,2.0,1.0,1.0,1777.0,126.0,Banyule,-37.7676,145.0597,Eastern Metropolitan,1651.0,25.2,-0.8675775091960063,3,47.0,5,St,1
2204,other,4,house,2600000.0,VB,Nelson,2016-06-18,10.3,3084,3.0,2.0,3.0,871.0,322.0,Banyule,-37.7612,145.0676,Eastern Metropolitan,1651.0,35.77777777777778,-0.46018440905280805,6,79.0,5,St,1
